ABDELAL01|Alaa|Abdelnaby|1990|1994|240|1968-06-24|EDWARBI01|Bill|Edwards|1993|1993|215|1971-09-22
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ABERNTO01|Tom|Abernethy|1976|1980|220|1954-05-06
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ADAMSAL01|Alvan|Adams|1975|1987|210|1954-07-19
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ADAMSDO01|Don|Adams|1970|1976|210|1947-11-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ADAMSGE01|George|Adams|1972|1974|210|1949-05-15
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ALEKSCH01|Chuck|Aleksinas|1984|1984|260|1959-02-26
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ALLENWI01|Willie|Allen|1971|1971|230|1949-02-08
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ALLISOD01|Odis|Allison|1971|1971|195|1949-10-02
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ALLUMDA01|Darrell|Allums|1980|1980|220|1958-09-12
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ANDERDA02|Daniel|Anderson|1974|1975|185|1951-01-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ANDERDW01|Dwight|Anderson|1982|1982|185|1960-12-28
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ANDERJE01|Jerome|Anderson|1975|1976|195|1953-10-09
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ANDERKE01|Kim|Anderson|1978|1978|200|1955-05-12
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ANDERMI01|Mitchell|Anderson|1982|1984|195|1960-09-23
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ARCHINA01|Nate|Archibald|1970|1983|150|1948-09-02
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ARDJI01|Jim|Ard|1970|1977|215|1948-09-19
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ARLAUJO01|Joe|Arlauckas|1987|1987|230|1965-07-20
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|ARMSTTA01|Tate|Armstrong|1977|1978|175|1955-10-05
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|AUSTIKE01|Ken|Austin|1983|1983|205|1961-07-15
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|AVERIWI01|William|Averitt|1973|1977|170|1952-07-22
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|AWTREDE01|Dennis|Awtrey|1970|1981|235|1948-02-22
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BACONHE01|Henry|Bacon|1972|1972|205|1948-07-05
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BAILECA01|Carl|Bailey|1981|1981|210|1958-04-23
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BAILEGU01|Gus|Bailey|1974|1979|185|1951-02-18
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BAILEJA01|James|Bailey|1979|1987|220|1957-05-21
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BAKERJI01|Jimmie|Baker|1975|1975|220|1953-12-25
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BANKSGE01|Gene|Banks|1981|1986|215|1959-05-15
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BANKSWA01|Walker|Banks|1970|1970|205|1947-08-26
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BANTOMI01|Mike|Bantom|1973|1981|200|1951-12-03
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BARKETO01|Tom|Barker|1976|1978|225|1955-03-11
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BARNEMA01|Marvin|Barnes|1974|1979|210|1952-07-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BARNENA01|Nate|Barnett|1975|1975|175|1953-01-29
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BARNHNO01|Norton|Barnhill|1976|1976|205|1953-07-15
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BARRMI01|Mike|Barr|1972|1976|180|1950-10-19
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BARRTH01|Thomas|Barr|1970|1970|195|1944-06-19
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BARTOVI01|Vic|Bartolome|1971|1971|230|1948-09-29
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BASKEJE01|Jerry|Baskerville|1975|1975|190|1951-11-10
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BASSETI01|Tim|Bassett|1973|1979|225|1951-04-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BATESBI01|Billyray|Bates|1979|1982|210|1956-05-31
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BATTODA01|Dave|Batton|1982|1983|240|1956-03-26
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BATTSLL01|Lloyd|Batts|1974|1974|185|1951-05-09
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BEHAGRO01|Ron|Behagen|1973|1979|185|1951-01-14
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BELLDE01|Dennis|Bell|1973|1975|185|1951-06-02
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BENBOLE01|Leon|Benbow|1974|1975|185|1950-07-23
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BENNEME01|Mel|Bennett|1975|1981|200|1955-01-04
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BENSOKE01|Kent|Benson|1977|1987|235|1954-12-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BESHODE01|Del|Beshore|1978|1979|165|1956-11-29
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BIBBYHE01|Henry|Bibby|1972|1980|185|1949-11-24
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BIGELBO01|Bob|Bigelow|1975|1978|215|1953-12-26
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BILLILI01|Lionel|Billingy|1974|1974|215|1952-01-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BINIOJO01|Joe|Binion|1986|1986|235|1961-03-26
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BLACKCO01|Cory|Blackwell|1984|1984|210|1963-03-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BLACKNA01|Nate|Blackwell|1987|1987|170|1965-02-15
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BLACKNO01|Norman|Black|1980|1980|185|1957-11-12
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BLACKTO01|Tom|Black|1970|1970|220|1941-07-09
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BLUMERA01|Ray|Blume|1981|1981|185|1958-09-23
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BONDPH01|Phil|Bond|1977|1977|175|1954-07-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BOSTIJI01|Jim|Bostic|1977|1977|225|1953-01-28
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BOSTOLA01|Lawrence|Boston|1979|1979|225|1956-05-18
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BOSWETO01|Tom|Boswell|1975|1983|220|1953-10-02
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BOYDDE01|Dennis|Boyd|1978|1978|175|1954-05-21
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BOYDFR01|Fred|Boyd|1972|1977|180|1950-06-13
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BOYDKE01|Ken|Boyd|1974|1974|195|1952-03-25
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BOYNEWI01|Winford|Boynes|1978|1980|185|1957-05-17
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRACEST01|Steve|Bracey|1972|1974|175|1950-08-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRADLAL01|Alonzo|Bradley|1977|1979|190|1953-10-16
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRADLAL02|Alex|Bradley|1981|1981|215|1959-10-30
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRADLCH01|Charles|Bradley|1981|1983|215|1959-05-16
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRADLJI01|Jim|Bradley|1973|1975|215|1952-03-16
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRANSBR01|Brad|Branson|1981|1982|220|1958-09-24
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRATZMI01|Mike|Bratz|1977|1985|185|1955-10-17
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BREWEJI01|Jim|Brewer|1973|1981|210|1951-12-03
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BREWERO01|Ron|Brewer|1978|1985|180|1955-09-16
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRIDGJU01|Junior|Bridgeman|1975|1986|210|1953-09-17
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRISTAL01|Allan|Bristow|1973|1982|210|1951-08-23
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRITTDA01|David|Britton|1980|1980|180|1958-08-29
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRITTMI01|Mike|Brittain|1985|1986|235|1963-06-21
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRITTWA01|Wayman|Britt|1977|1977|185|1952-08-31
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BROGAJI01|Jim|Brogan|1981|1982|185|1958-02-24
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BROKAGA01|Gary|Brokaw|1974|1977|178|1954-01-11
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BROOKCL01|Clarence|Brookins|1970|1970|190|1946-01-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BROOKMI01|Michael|Brooks|1980|1987|220|1958-08-17
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BROWNFR01|Fred|Brown|1971|1983|182|1948-08-07
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BROWNJO01|John|Brown|1973|1979|220|1951-12-14
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BROWNLE02|Lewis|Brown|1980|1980|225|1955-02-19
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BROWNRI01|Rickey|Brown|1980|1984|215|1958-08-20
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BROWNRO02|Roger|Brown|1972|1979|225|1950-02-23
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRUNSGE01|George|Bruns|1972|1972|160|1946-08-30
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRYANJO01|Joe|Bryant|1975|1982|185|1954-10-19
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BRYANWA01|Wallace|Bryant|1983|1985|245|1959-07-14
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BUCCIGE01|George|Bucci|1975|1975|200|1953-07-09
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BUCKNQU01|Quinn|Buckner|1976|1985|190|1954-08-20
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BUNCHGR01|Greg|Bunch|1978|1978|190|1956-05-15
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BURDELU01|Luther|Burden|1975|1977|185|1953-02-28
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BURKMRO01|Roger|Burkman|1981|1981|175|1958-05-22
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BURLETO01|Tom|Burleson|1974|1980|225|1952-02-24
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BURNSDA01|David|Burns|1981|1981|180|1958-07-03
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BUSEDO01|Don|Buse|1972|1984|190|1950-08-10
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BUSTIDA01|Dave|Bustion|1972|1972|215|1949-08-30
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|BYRNEMA01|Marty|Byrnes|1978|1982|215|1956-04-30
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CALHOCO01|Corky|Calhoun|1972|1979|210|1950-11-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CARLSAL01|Al|Carlson|1975|1975|235|1951-09-17
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CARRAU01|Austin|Carr|1971|1980|200|1948-03-10
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CARRIBO01|Bob|Carrington|1977|1979|195|1953-07-03
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CARRKE01|Kenny|Carr|1977|1986|220|1955-08-15
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CARRML01|M.l.|Carr|1975|1984|205|1951-01-09
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CARTEBU01|Butch|Carter|1980|1985|180|1958-06-11
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CARTEHO01|Howard|Carter|1983|1984|215|1961-10-26
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CARTERE01|Reggie|Carter|1980|1981|175|1957-10-10
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CARTERO01|Ron|Carter|1978|1979|190|1956-08-31
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CASHCO01|Cornelius|Cash|1976|1976|215|1952-03-03
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CASHSA01|Sam|Cash|1972|1972|230|1950-11-13
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CATCHHA01|Harvey|Catchings|1974|1984|218|1951-09-02
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CATLESI01|Sid|Catlett|1971|1971|230|1948-04-18
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CATTABO01|Bobby|Cattage|1981|1985|250|1958-08-17
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CHAMBBI01|Bill|Chamberlain|1972|1973|188|1949-12-16
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CHARLKE01|Ken|Charles|1973|1977|180|1951-07-10
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CHARLLO01|Lorenzo|Charles|1985|1985|225|1963-11-25
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CHENIPH01|Phil|Chenier|1971|1980|180|1950-10-30
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CHONEJI01|Jim|Chones|1972|1981|220|1949-11-30
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CLARKCA01|Carlos|Clark|1983|1984|210|1960-08-10
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CLEAMJI01|Jim|Cleamons|1971|1979|185|1949-09-13
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CLYDEBE01|Ben|Clyde|1974|1974|198|1951-06-10
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COFIEFR01|Fred|Cofield|1985|1986|190|1962-01-04
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COLEMEC01|E.c.|Coleman|1973|1978|225|1950-09-25
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COLEMNO01|Norris|Coleman|1987|1987|210|1961-09-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COLLIAR01|Art|Collins|1980|1980|185|1954-04-14
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COLLIDO01|Doug|Collins|1973|1980|180|1951-07-28
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COLLIDO02|Don|Collins|1980|1986|190|1958-11-28
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COLLIJI01|Jimmy|Collins|1970|1971|175|1946-11-24
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COMBSLE01|Leroy|Combs|1983|1983|210|1961-01-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CONNEJI01|Jimmy|Conner|1975|1975|190|1953-03-20
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COOKEDA01|David|Cooke|1985|1985|230|1963-09-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COOKEJO01|Joe|Cooke|1970|1970|175|1948-08-14
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COOKJE01|Jeff|Cook|1979|1987|215|1956-10-21
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COOKNO01|Norm|Cook|1976|1977|210|1955-03-21
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COOPEJO01|Joe|Cooper|1981|1984|230|1957-09-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COPELHO01|Hollis|Copeland|1979|1981|180|1955-12-20
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COUGHJO01|John|Coughran|1979|1979|225|1951-09-12
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COWENDA01|Dave|Cowens|1970|1982|230|1948-10-25
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COXJO02|John|Cox|1982|1982|180|1955-12-29
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|COXWE01|Wesley|Cox|1977|1978|215|1955-01-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CREIGJI01|Jim|Creighton|1975|1975|200|1950-04-18
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CREVIRO01|Ron|Crevier|1985|1985|235|1958-04-14
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CRISSCH01|Charlie|Criss|1977|1984|165|1948-11-06
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CROFTBO01|Bobby|Croft|1970|1970|200|1947-08-10
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CROMPJE01|Jeffrey|Crompton|1978|1983|280|1955-07-04
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CROSBTE01|Terry|Crosby|1979|1979|195|1957-01-04
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CROSSJE01|Jeff|Cross|1985|1985|240|1961-09-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CROSSPE01|Pete|Cross|1970|1972|230|1948-03-28
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CROSSRU01|Russell|Cross|1983|1983|215|1961-09-05
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|CROWMA01|Mark|Crow|1977|1977|210|1954-10-22
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DANTMI01|Mike|D'antoni|1973|1976|185|1951-05-08
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DANTOMI01|Mike|Dantoni|1975|1975|200|1949-11-24
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DARKJE01|Jesse|Dark|1974|1974|210|1951-09-02
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DARNERI01|Rick|Darnell|1975|1975|215|1953-01-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAUGHMA01|Mack|Daughtry|1970|1970|175|1947-01-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISBO01|Bob|Davis|1972|1972|215|1950-04-02
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISCH01|Charlie|Davis|1971|1973|160|1949-09-07
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISDW01|Dwight|Davis|1972|1976|220|1949-10-28
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISED01|Edward|Davis|1972|1976|195|1950-06-16
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISHA01|Harry|Davis|1978|1979|220|1956-01-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISJO01|Johnny|Davis|1976|1985|170|1955-10-21
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISME01|Mel|Davis|1973|1976|220|1950-11-09
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISMI02|Mickey|Davis|1971|1971|200|1949-11-24
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISMI03|Michael|Davis|1982|1982|230|1956-08-02
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISMO01|Monti|Davis|1980|1980|205|1958-07-26
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISRO01|Ron|Davis|1976|1981|198|1954-05-01
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAVISWI01|Willie|Davis|1970|1970|234|1945-08-09
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAWKIPA01|Paul|Dawkins|1979|1979|190|1957-06-10
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DAYEDA01|Darren|Daye|1983|1987|220|1960-11-30
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DEANEGR01|Greg|Deane|1979|1979|190|1957-12-06
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DEANGBI01|Billy|Deangelis|1970|1970|180|1946-10-05
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DEMICLA01|Larry|Demic|1979|1981|225|1957-06-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DENNAKE01|Kenny|Dennard|1981|1983|220|1958-10-18
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DENTORA01|Randy|Denton|1971|1976|240|1949-02-18
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DEPREJO01|Joe|Depre|1970|1972|185|1947-12-19
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DERLIRO01|Rod|Derline|1974|1975|175|1952-03-11
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DICKECL01|Clyde|Dickey|1974|1974|185|1951-12-14
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DICKEDE01|Derrek|Dickey|1973|1977|218|1951-03-20
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DICKEHE01|Henry|Dickerson|1975|1976|190|1951-11-27
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DIETRCO01|Coby|Dietrick|1970|1982|220|1948-07-23
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DIGREER01|Ernie|Digregorio|1973|1977|180|1951-01-15
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DILLADU01|Wayne|Dillard|1975|1975|200|1949-11-24
ABDULKA01|Kareem|Abdul-jabbar|1969|1988|225|1947-04-16|DILLAMI01|Mickey|Dillard|1981|1981|170|1958-10-15
